study_id,site_id,site_name,country,investigator,enrollment_score,quality_norm,screen_fail_score,query_score,deviation_score,activation_score,composite_rank_score,rank_within_study,performance_tier
BIO-2033-926,SITE-1519,Institute of Clinical Sciences - South Korea,South Korea,Dr. Lee,0.05234657039711191,0.5613275613275612,0.49028077753779686,0.7142857142857142,0.875,0.7862068965517242,0.5159078182934893,37,Below Average
BIO-2033-926,SITE-1502,University Medical Center - Canada,Canada,Dr. Patel,0.18411552346570398,0.39971139971139963,0.5701943844492441,0.7210884353741497,0.75,0.7448275862068965,0.5066463424029046,38,Below Average
BIO-2033-926,SITE-1517,Memorial Cancer Center - Brazil,Brazil,Dr. Schmidt,0.24007220216606498,0.49783549783549785,0.4622030237580993,0.6190476190476191,0.75,0.6620689655172414,0.5004796430811977,39,Below Average
BIO-2033-926,SITE-1540,Academic Health System - India,India,Dr. Rossi,0.07761732851985559,0.5266955266955268,0.6781857451403888,0.7551020408163265,0.625,0.5586206896551724,0.4893486743280938,40,Below Average
BIO-2033-926,SITE-1495,Metropolitan Hospital - Canada,Canada,Dr. Fischer,0.0,0.3722943722943722,0.5917926565874729,0.9115646258503401,1.0,0.37241379310344824,0.48720384613489126,41,Below Average
BIO-2033-926,SITE-1498,National Medical Center - South Korea,South Korea,Dr. Brown,0.17509025270758122,0.39826839826839816,0.5334773218142548,0.7142857142857142,0.75,0.6137931034482759,0.48447000859039785,42,Below Average
BIO-2033-926,SITE-1505,Institute of Clinical Sciences - Argentina,Argentina,Dr. Dubois,0.13176895306859204,0.9119769119769118,0.12311015118790491,0.45578231292517,0.875,0.29655172413793107,0.46307666269328474,43,Below Average
BIO-2033-926,SITE-1496,Regional Research Institute - South Korea,South Korea,Dr. Singh,0.0,0.6464646464646464,0.5766738660907127,0.5714285714285714,0.625,0.6482758620689655,0.4600858811277184,44,Below Average
BIO-2033-926,SITE-1527,Regional Research Institute - Japan,Japan,Dr. Yamamoto,0.0,0.696969696969697,0.48812095032397407,0.6462585034013606,0.5,0.6344827586206896,0.44799913331480856,45,Below Average
BIO-2033-926,SITE-1501,Academic Health System - Spain,Spain,Dr. Yamamoto,0.05415162454873646,0.2366522366522366,0.9546436285097192,0.44217687074829937,0.875,0.4620689655172414,0.44784832490805837,46,Below Average
BIO-2033-926,SITE-1510,Regional Research Institute - India,India,Dr. Chen,0.16425992779783394,0.4141414141414141,0.1555075593952483,0.6666666666666666,0.875,0.3517241379310345,0.413641812480132,47,Below Average
BIO-2033-926,SITE-1508,Translational Research Hospital - India,India,Dr. Fischer,0.0,0.7027417027417028,0.6177105831533477,0.7006802721088434,0.25,0.2896551724137931,0.4047724860790485,48,Below Average
BIO-2034-835,SITE-1556,Translational Research Hospital - Japan,Japan,Dr. O'Brien,0.8014440433212997,0.5945165945165944,0.3455723542116631,0.9931972789115646,0.875,0.8,0.7313297747021279,1,Good
BIO-2034-835,SITE-1562,Teaching Hospital - Japan,Japan,Dr. Silva,0.6191335740072202,0.47619047619047616,0.6954643628509718,0.8639455782312925,1.0,0.8758620689655172,0.7215191867987917,2,Good
BIO-2034-835,SITE-1565,Medical Research Clinic - United States,United States,Dr. Mueller,0.3267148014440433,0.9105339105339104,0.6673866090712743,0.7142857142857142,1.0,0.7172413793103448,0.6927604689023757,3,Good
BIO-2034-835,SITE-1552,Biomedical Research Institute - South Korea,South Korea,Dr. Anderson,0.3574007220216606,0.8008658008658007,0.9222462203023758,0.6326530612244898,0.875,0.6275862068965516,0.6767668535972603,4,Good
BIO-2034-835,SITE-1560,University Medical Center - France,France,Dr. Thompson,0.42599277978339345,0.7720057720057718,0.6177105831533477,0.6598639455782314,1.0,0.6275862068965516,0.6652941493463949,5,Good
BIO-2034-835,SITE-1566,University Medical Center - France,France,Dr. Patel,0.5613718411552346,0.6955266955266955,0.44708423326133906,1.0,0.625,0.5862068965517242,0.648881624038521,6,Good
BIO-2034-835,SITE-1570,Memorial Cancer Center - France,France,Dr. Tanaka,0.351985559566787,0.5396825396825398,0.6609071274298056,1.0,0.875,0.6689655172413793,0.6432155186668135,7,Good
BIO-2034-835,SITE-1553,Comprehensive Care Center - Italy,Italy,Dr. Thompson,0.30685920577617326,0.5454545454545455,0.7408207343412527,0.8843537414965986,0.75,0.9379310344827586,0.635874985358906,8,Good
BIO-2034-835,SITE-1571,Metropolitan Hospital - Japan,Japan,Dr. Rossi,0.148014440433213,1.0,0.4233261339092872,0.8435374149659864,0.875,0.7448275862068965,0.6327659010602839,9,Good
BIO-2034-835,SITE-1558,Regional Research Institute - South Korea,South Korea,Dr. Johnson,0.3953068592057762,0.4256854256854256,0.7840172786177105,0.8299319727891157,1.0,0.40689655172413797,0.616745842821967,10,Good
BIO-2034-835,SITE-1568,Academic Health System - France,France,Dr. Mueller,0.516245487364621,0.49783549783549785,0.630669546436285,0.6870748299319728,0.75,0.703448275862069,0.6091349554497003,11,Good
BIO-2034-835,SITE-1546,Medical Research Clinic - South Korea,South Korea,Dr. Taylor,0.2779783393501805,0.6623376623376623,0.5896328293736501,0.9659863945578231,0.75,0.6068965517241379,0.6084946560672123,12,Good
BIO-2034-835,SITE-1564,Clinical Research Center - United States,United States,Dr. Fischer,0.516245487364621,0.5310245310245311,0.630669546436285,0.8775510204081632,0.625,0.4137931034482759,0.5966286734175562,13,Good
BIO-2034-835,SITE-1551,Academic Health System - South Korea,South Korea,Dr. Singh,0.4693140794223827,0.6176046176046175,0.6868250539956804,0.5510204081632653,1.0,0.16551724137931034,0.593077986838292,14,Good
BIO-2034-835,SITE-1548,Community Health Network - Japan,Japan,Dr. Thompson,0.16425992779783394,0.8787878787878787,0.48812095032397407,0.6598639455782314,0.875,0.6965517241379311,0.5899254645061582,15,Good
BIO-2034-835,SITE-1567,Translational Research Hospital - South Korea,South Korea,Dr. Johnson,0.21119133574007218,0.6580086580086579,0.8855291576673866,0.653061224489796,0.875,0.27586206896551724,0.5740243297568788,16,Good
BIO-2034-835,SITE-1554,Community Health Network - United States,United States,Dr. O'Brien,0.18050541516245489,0.8672438672438672,0.44060475161987045,0.7346938775510203,0.625,0.7655172413793103,0.5651716457529519,17,Good
BIO-2034-835,SITE-1555,University Medical Center - United States,United States,Dr. Singh,0.04873646209386282,0.7994227994227994,0.5205183585313176,0.5306122448979591,1.0,0.7172413793103448,0.5514624038534516,18,Good
BIO-2034-835,SITE-1569,Memorial Cancer Center - Japan,Japan,Dr. Kim,0.2743682310469314,0.6118326118326117,0.4514038876889849,0.8027210884353742,0.75,0.5655172413793104,0.5481290506848401,19,Below Average
BIO-2034-835,SITE-1545,Health Sciences Center - South Korea,South Korea,Dr. Brown,0.17689530685920576,0.8802308802308803,0.24622030237580994,0.5034013605442177,0.875,0.8344827586206897,0.5474115280610506,20,Below Average
BIO-2034-835,SITE-1543,National Medical Center - France,France,Dr. Rossi,0.0,0.8932178932178931,1.0,0.7414965986394557,0.625,0.13793103448275867,0.5474111718877729,21,Below Average
BIO-2034-835,SITE-1561,Academic Health System - Italy,Italy,Dr. Brown,0.2184115523465704,0.7417027417027416,0.4557235421166307,0.727891156462585,0.75,0.503448275862069,0.5433304688002801,22,Below Average
BIO-2034-835,SITE-1550,Regional Research Institute - France,France,Dr. Petrov,0.19133574007220217,0.6767676767676768,0.43844492440604743,0.8571428571428571,0.5,0.8758620689655172,0.5401118445004733,23,Below Average
BIO-2034-835,SITE-1563,Community Health Network - South Korea,South Korea,Dr. Petrov,0.27617328519855594,0.4372294372294372,0.5140388768898487,0.5714285714285714,1.0,0.5655172413793104,0.5258610501312205,24,Below Average
BIO-2034-835,SITE-1559,Health Sciences Center - Japan,Japan,Dr. Johnson,0.38989169675090257,0.7287157287157289,0.036717062634989084,0.6666666666666666,0.625,0.7793103448275862,0.5204046638088784,25,Below Average
BIO-2034-835,SITE-1547,Medical Research Clinic - Italy,Italy,Dr. Kim,0.11913357400722022,0.632034632034632,0.4924406047516199,0.891156462585034,0.75,0.4137931034482759,0.5176091903540571,26,Below Average
BIO-2034-835,SITE-1544,Translational Research Hospital - United States,United States,Dr. Nakamura,0.11371841155234658,0.9307359307359306,0.3801295896328293,0.3197278911564626,0.75,0.4896551724137931,0.4810209283950459,27,Below Average
BIO-2034-835,SITE-1557,Biomedical Research Institute - Japan,Japan,Dr. O'Brien,0.1624548736462094,0.554112554112554,0.39740820734341253,0.44217687074829937,1.0,0.4482758620689655,0.47220157715471645,28,Below Average
BIO-2034-835,SITE-1549,National Medical Center - South Korea,South Korea,Dr. Patel,0.16967509025270758,0.8643578643578642,0.28725701943844484,0.07482993197278909,0.375,0.6482758620689655,0.3906809743533314,29,Below Average
BIO-2035-936,SITE-1595,Medical Research Clinic - South Korea,South Korea,Dr. Yamamoto,0.595667870036101,0.5757575757575757,1.0,0.564625850340136,0.875,0.7517241379310344,0.7051847740046643,1,Good
BIO-2035-936,SITE-1575,General Hospital - Germany,Germany,Dr. Lopez,0.6967509025270758,0.5454545454545455,0.6825053995680346,0.4965986394557823,0.875,0.9241379310344827,0.6838080336796988,2,Good
BIO-2035-936,SITE-1597,Memorial Cancer Center - South Korea,South Korea,Dr. Dubois,0.18411552346570398,1.0,0.755939524838013,0.6938775510204082,1.0,0.6,0.6735014422451893,3,Good
BIO-2035-936,SITE-1577,Memorial Cancer Center - South Africa,South Africa,Dr. Schmidt,0.723826714801444,0.6363636363636364,0.48380129589632825,0.8299319727891157,0.75,0.40689655172413797,0.6584790514483188,4,Good
BIO-2035-936,SITE-1585,Center for Advanced Medicine - South Africa,South Africa,Dr. Yamamoto,0.7851985559566786,0.4502164502164502,0.9524838012958963,0.4285714285714285,0.75,0.31034482758620685,0.6370356962711791,5,Good
BIO-2035-936,SITE-1587,Translational Research Hospital - Poland,Poland,Dr. Tanaka,0.13898916967509026,0.7503607503607503,0.531317494600432,0.5918367346938775,1.0,0.903448275862069,0.5936374044712759,6,Good
BIO-2035-936,SITE-1592,Clinical Research Center - South Korea,South Korea,Dr. Garcia,0.0,0.9278499278499278,0.652267818574514,0.5782312925170068,1.0,0.6896551724137931,0.589110369475093,7,Good
BIO-2035-936,SITE-1586,Memorial Cancer Center - India,India,Dr. Williams,0.33754512635379064,0.5569985569985569,0.6349892008639308,0.8163265306122449,0.875,0.38620689655172413,0.5833540423647577,8,Good
BIO-2035-936,SITE-1582,University Medical Center - Canada,Canada,Dr. Garcia,0.13898916967509026,1.0,0.40604751619870405,0.5510204081632653,1.0,0.5448275862068965,0.5827902396937575,9,Good
BIO-2035-936,SITE-1596,Teaching Hospital - United Kingdom,United Kingdom,Dr. Nakamura,0.18772563176895307,0.7402597402597401,0.838012958963283,0.47619047619047616,0.75,0.7655172413793103,0.5811655954051811,10,Good
BIO-2035-936,SITE-1589,Health Sciences Center - South Africa,South Africa,Dr. Tanaka,0.019855595667870037,0.722943722943723,0.6349892008639308,0.6462585034013606,1.0,0.8482758620689655,0.5765673853524024,11,Good
BIO-2035-936,SITE-1588,Center for Advanced Medicine - Canada,Canada,Dr. Lee,0.36281588447653423,0.9105339105339104,0.2980561555075594,0.564625850340136,0.75,0.4620689655172414,0.5609199506547942,12,Good
BIO-2035-936,SITE-1576,Biomedical Research Institute - India,India,Dr. Garcia,0.10469314079422382,0.4516594516594516,0.7926565874730022,0.9727891156462585,0.5,0.8482758620689655,0.5411496172052319,13,Below Average
BIO-2035-936,SITE-1583,Center for Advanced Medicine - South Africa,South Africa,Dr. Taylor,0.3194945848375451,0.6810966810966811,0.32613390928725694,0.6190476190476191,0.875,0.5103448275862069,0.5401546944375746,14,Below Average
BIO-2035-936,SITE-1578,Comprehensive Care Center - Canada,Canada,Dr. Lopez,0.2870036101083033,0.1587301587301587,0.673866090712743,0.8299319727891157,0.75,0.8551724137931034,0.5270838851776967,15,Below Average
BIO-2035-936,SITE-1593,Institute of Clinical Sciences - India,India,Dr. Lopez,0.21660649819494585,0.5036075036075036,0.4578833693304535,0.891156462585034,0.75,0.5379310344827586,0.5235222035058361,16,Below Average
BIO-2035-936,SITE-1591,Memorial Cancer Center - Germany,Germany,Dr. Nakamura,0.0,0.6406926406926406,0.7365010799136069,0.653061224489796,0.75,0.6896551724137931,0.5180383910404178,17,Below Average
BIO-2035-936,SITE-1590,Health Sciences Center - South Africa,South Africa,Dr. Silva,0.007220216606498195,0.9090909090909092,0.4643628509719222,0.5986394557823129,0.625,0.7862068965517242,0.5154442716381141,18,Below Average
BIO-2035-936,SITE-1594,Community Health Network - United States,United States,Dr. Patel,0.30505415162454874,0.354978354978355,0.4989200863930885,0.45578231292517,1.0,0.703448275862069,0.5108093963857538,19,Below Average
BIO-2035-936,SITE-1579,Medical Research Clinic - Canada,Canada,Dr. Taylor,0.16606498194945848,0.4834054834054834,0.3822894168466522,0.7210884353741497,0.875,0.6206896551724138,0.49702298551882296,20,Below Average
BIO-2035-936,SITE-1580,Medical Research Clinic - India,India,Dr. Nakamura,0.34296028880866425,0.577200577200577,0.3088552915766738,0.3945578231292517,0.75,0.7379310344827585,0.4929852582964461,21,Below Average
BIO-2035-936,SITE-1574,Community Health Network - United Kingdom,United Kingdom,Dr. Mueller,0.3989169675090253,0.4141414141414141,0.6047516198704104,0.47619047619047616,0.75,0.3517241379310345,0.49237125290777556,22,Below Average
BIO-2035-936,SITE-1573,Regional Research Institute - United States,United States,Dr. Petrov,0.20938628158844763,0.5180375180375181,0.22030237580993517,0.6258503401360545,1.0,0.4482758620689655,0.4777045676034105,23,Below Average
BIO-2035-936,SITE-1581,Clinical Research Center - Canada,Canada,Dr. Martinez,0.06859205776173286,0.4357864357864357,0.5010799136069114,0.6190476190476191,0.625,0.7379310344827585,0.43986753494417574,24,Below Average
BIO-2035-936,SITE-1572,Clinical Research Center - United States,United States,Dr. Petrov,0.04151624548736462,0.34920634920634924,0.529157667386609,0.6666666666666666,0.625,0.5379310344827586,0.4071370847693782,25,Below Average
BIO-2035-936,SITE-1584,Biomedical Research Institute - Germany,Germany,Dr. Martinez,0.0,0.4054834054834054,0.4211663066954643,0.38095238095238093,0.875,0.1448275862068965,0.3471472428645475,26,Underperforming
